1.600000000000000089e+00 1.582478039593244457e-01 2.485155330551116482e-01 3.598399731383393474e-02 7.339582434811592337e-02 1.023394226924987244e-01 1.075556321012716698e-01 9.683327693501231348e-02 1.006023887545772211e-01 1.019923407220967720e-01
1.700000000000000178e+00 6.419308832705905576e-02 1.317300810025787139e-01 1.351083722721616032e-01 1.177649395865451171e-01 1.322730379880972529e-01 1.199793242680364802e-01 1.195527572264240279e-01 1.194424178209970155e-01 1.176683187230973399e-01
1.800000000000000044e+00 1.211985186387920937e-01 2.082065485511058744e-01 1.179519548344334368e-01 1.527947132640887773e-01 1.304668504825469144e-01 1.343544529740104410e-01 1.326902068443215621e-01 1.310185490902713856e-01 1.328992306312604676e-01
1.900000000000000133e+00 -1.142221928434061784e-02 1.932175921670296892e-01 1.615549006586729230e-01 1.811941417723687553e-01 1.425607071445543772e-01 1.383126436873427234e-01 1.488897779602061655e-01 1.460020311588745012e-01 1.465269092344393675e-01
2.000000000000000000e+00 1.905800342649180412e-01 1.189538502895709504e-01 1.200138102094208403e-01 1.823280295687452479e-01 1.691524717995495086e-01 1.585167215300852805e-01 1.614859120079775723e-01 1.571065744185033419e-01 1.603672660594782640e-01
2.100000000000000089e+00 5.860593766272141625e-02 9.243511296349042616e-02 1.975167059537142888e-01 1.828298430301569244e-01 1.760296471629183013e-01 1.790137278884667282e-01 1.736815784021276676e-01 1.769798590705757568e-01 1.730501282456043399e-01
2.200000000000000178e+00 -2.034516531035832076e-02 1.914491511229718390e-01 1.714657925702418317e-01 2.037627783001323689e-01 1.847260837395691691e-01 1.897158287536186427e-01 1.815904798746772186e-01 1.813912538085628856e-01 1.834976390439148619e-01
2.300000000000000266e+00 1.511460247994665385e-01 2.720936425234446454e-01 1.868973971028653203e-01 2.053084934858228072e-01 1.994360922793607938e-01 1.880706052425433483e-01 1.928126340376903614e-01 1.938555874554960812e-01 1.929849206685759488e-01
2.400000000000000355e+00 2.092508810790074114e-01 2.092661109828848898e-01 1.969616946686519043e-01 1.737280426747280782e-01 2.062222971279153161e-01 2.015188093639337930e-01 1.979102382372602831e-01 2.005872143700937471e-01 2.012133401691784951e-01
2.500000000000000000e+00 2.221261987519252967e-01 2.509335675043383174e-01 2.170726297075555034e-01 2.220671358070669121e-01 1.992588688695942634e-01 2.168262596590903868e-01 2.063412643801526003e-01 2.025136813580629969e-01 2.071522431478463322e-01
2.600000000000000089e+00 1.597237703342258286e-01 2.381924196288499607e-01 1.982243735772606097e-01 2.038261580225064484e-01 2.085127559305913203e-01 2.100402848168363146e-01 2.095707924132994004e-01 2.075548904924059690e-01 2.078259299362460732e-01
2.700000000000000178e+00 2.233004542647109847e-01 2.046323409704791929e-01 2.176340615879389651e-01 2.001716684106897293e-01 2.234460336715379247e-01 2.075135933484738571e-01 2.094197162225185649e-01 2.043411924436466520e-01 2.087505175363307264e-01
2.800000000000000266e+00 1.664057437917431381e-01 1.854810306407304599e-01 2.016256818931230488e-01 2.097399783801459638e-01 2.269374853385807689e-01 2.092105883713012704e-01 2.008079315185941904e-01 2.084792870131285669e-01 2.074680828513889852e-01
2.900000000000000355e+00 1.058479873785202613e-01 1.028106549363733413e-01 2.181480105564241601e-01 1.998115181222583914e-01 2.104273371900517997e-01 2.045303503317964511e-01 2.027145072808224091e-01 2.027482419409123715e-01 2.030452887179021448e-01
3.000000000000000000e+00 5.058221611501384496e-02 1.621770556188765200e-01 1.753787091982836333e-01 1.907759032028474300e-01 2.050449964032001748e-01 2.009247384839169259e-01 1.954090832912174225e-01 1.960310419354818756e-01 1.966142645170145253e-01
3.100000000000000089e+00 -1.535551839522695250e-01 2.564685803980481515e-01 1.722094423951274766e-01 1.804577749578181178e-01 1.929616825595960594e-01 1.918173237183337099e-01 1.821386199232073733e-01 1.848484074335838001e-01 1.852364898459256115e-01
3.200000000000000178e+00 6.958343601329589068e-02 1.294153916773392865e-01 1.326975800536197569e-01 2.093605548185723253e-01 1.697893789976023804e-01 1.660312807010141389e-01 1.655864629395762677e-01 1.707343735294285236e-01 1.694632075250056269e-01
3.300000000000000266e+00 3.410010499598370992e-01 1.933152449530143036e-01 1.107145738001231727e-01 1.222320653292084669e-01 1.556876662620778617e-01 1.536901169773600695e-01 1.578148241617628178e-01 1.560996225140868499e-01 1.531985994749600344e-01
3.400000000000000355e+00 1.238949177353137060e-01 1.076689102350293220e-01 1.579060468915922388e-01 1.471502223153666744e-01 1.390354393701893898e-01 1.459241508696766665e-01 1.345984984091366243e-01 1.356166282663666678e-01 1.372741187096349347e-01
3.500000000000000000e+00 2.202140566752013862e-01 3.945881183311918117e-02 1.314195245017627522e-01 1.363399100039362488e-01 1.025293910631541461e-01 1.092508602760626085e-01 1.174756882969771737e-01 1.156198477469370239e-01 1.156915700641101691e-01
3.600000000000000089e+00 1.553712223163783157e-01 1.958456536471170351e-01 1.050687178045999759e-01 8.220530163095217391e-02 8.099303961397365248e-02 8.028214002997377530e-02 8.732938337682205621e-02 8.943685328940327584e-02 8.803496257079886089e-02
3.700000000000000178e+00 -2.793138522830397596e-02 1.423130549197387795e-02 4.791136733921134289e-02 6.303875390360828834e-02 7.447924597501995314e-02 5.794025018048840764e-02 6.302023236536648254e-02 6.106648341115840373e-02 5.991732709450549310e-02
3.800000000000000266e+00 -8.011465599680578364e-02 6.558754479962485007e-02 3.874781465791291013e-02 4.941930951719646081e-02 3.886859893251547182e-02 2.432187294655008963e-02 3.603576609541060682e-02 3.102045469311147385e-02 3.125994648645818302e-02
3.900000000000000355e+00 -2.439043488412733288e-02 6.069836810111775560e-02 -2.592855682344933840e-02 -2.027436713298793117e-02 -3.679261930450520961e-03 4.779225668331754315e-04 -8.467105793088389176e-03 -3.723371172125376945e-03 -2.057276128726858843e-03
4.000000000000000000e+00 -2.540218117386255359e-01 -6.760566105711358909e-02 -2.457801038137736108e-02 -3.458687108990513015e-02 -2.769078673216339437e-02 -4.069597679406536384e-02 -3.717225227426712575e-02 -3.792672027160689380e-02 -3.732797365348725777e-02
4.100000000000000533e+00 -7.210968190807748313e-02 -1.225038543296867732e-01 -1.292437048137208278e-01 -7.167161376554204155e-02 -7.465381551152086570e-02 -6.410844671150732477e-02 -7.846412088835852394e-02 -7.486069436261479082e-02 -7.422941947516942252e-02
4.200000000000000178e+00 -1.495255745559117000e-01 -1.498124446780793873e-01 -1.203765410125004764e-01 -1.536157594607553689e-01 -1.134136733227690957e-01 -1.117648694388522629e-01 -1.141388276583041039e-01 -1.150097363203932271e-01 -1.121093451011371672e-01
4.299999999999999822e+00 -8.876014735409594458e-02 -1.428910304906900464e-01 -1.724063331117567377e-01 -1.643378239583703215e-01 -1.585856674208084294e-01 -1.535544934754972113e-01 -1.533038822382531696e-01 -1.540672443452511808e-01 -1.534028132587782478e-01
4.400000000000000355e+00 -2.868305882624820335e-01 -1.790299976066343501e-01 -1.866449528741951358e-01 -1.645310138479525175e-01 -1.889680452063401406e-01 -2.060943882836408225e-01 -2.006416465592082976e-01 -1.980375340258483385e-01 -1.974704126726054554e-01
4.500000000000000000e+00 -2.821558852264344774e-01 -3.285535280485571974e-01 -2.863049574515718065e-01 -2.383474163377964361e-01 -2.478656688174934730e-01 -2.448226773423881897e-01 -2.402788013718561710e-01 -2.452478382566694592e-01 -2.437988619926934053e-01
4.600000000000000533e+00 -3.211216031026037365e-01 -2.449347531231577391e-01 -3.288531961561085848e-01 -3.006707971133566470e-01 -2.820541159354665317e-01 -2.963271125796417826e-01 -2.862266788885633462e-01 -2.881113721844079101e-01 -2.895824691620449975e-01
4.700000000000000178e+00 -3.073363639397035940e-01 -3.790839482156099782e-01 -3.753118943138080144e-01 -3.297221074534185115e-01 -3.265407545115286969e-01 -3.348895057994820124e-01 -3.363212210838032457e-01 -3.382100188193687407e-01 -3.357508055111286249e-01
4.800000000000000711e+00 -4.734382118487756030e-01 -4.000507649969216040e-01 -3.938098558540792937e-01 -3.820865111542040005e-01 -3.794027174687883974e-01 -3.743620103443985880e-01 -3.834779740576892415e-01 -3.832779818921523418e-01 -3.817554248929982963e-01
4.900000000000000355e+00 -6.797274947754967656e-01 -4.082023902079447986e-01 -4.379892475286288889e-01 -4.529860337408340154e-01 -4.366192359639332055e-01 -4.348291656147370565e-01 -4.280068271397683977e-01 -4.288188801074948042e-01 -4.291434919310741503e-01
5.000000000000000000e+00 -4.896004529054023280e-01 -4.898369578026116056e-01 -4.891742840248985980e-01 -4.730675547465195141e-01 -4.872875606062314624e-01 -4.915205427283964590e-01 -4.744375517048569080e-01 -4.774450101944705538e-01 -4.755425039942212662e-01
5.100000000000000533e+00 -5.212918843017974035e-01 -6.062693647114336670e-01 -5.592896144843952921e-01 -5.045407404080427538e-01 -5.129501368136947237e-01 -5.208358994212164417e-01 -5.267307355931944990e-01 -5.250206429178159162e-01 -5.242517406718092410e-01
5.200000000000000178e+00 -5.667984036559994276e-01 -6.068628646203091392e-01 -5.580909104633460238e-01 -5.990433750086506803e-01 -5.753847441692548914e-01 -5.749911434830019541e-01 -5.714751423392205876e-01 -5.669995445637097120e-01 -5.681165684288383977e-01
5.300000000000000711e+00 -5.993818653543966368e-01 -6.282591021634060802e-01 -6.101122515251347078e-01 -5.993687868570660715e-01 -5.965250760995504109e-01 -6.087576948828384849e-01 -6.119002719839438109e-01 -6.144208397588939441e-01 -6.137590119335094574e-01
5.400000000000000355e+00 -7.423286896681065006e-01 -6.180631120167554560e-01 -6.500439739752688073e-01 -6.563962165868870713e-01 -6.534061041971527262e-01 -6.610094914244301068e-01 -6.549574931932872213e-01 -6.573638949723045188e-01 -6.579627432399873799e-01
5.500000000000000000e+00 -8.535106873675744055e-01 -7.182882159235992603e-01 -6.802762521226909387e-01 -7.082112968189853142e-01 -7.044001280309473145e-01 -7.023657164492819183e-01 -6.983103634045011443e-01 -6.980298594493725695e-01 -7.009587800892861376e-01
5.600000000000000533e+00 -7.302280727881766964e-01 -7.745539464170836386e-01 -7.675070221068754917e-01 -7.501231278246957013e-01 -7.339677965215554156e-01 -7.376853429263918738e-01 -7.398894661120100080e-01 -7.407830240554879042e-01 -7.415764139914972075e-01
5.700000000000000178e+00 -5.968424127561683390e-01 -8.414517952339619633e-01 -8.378639707362157685e-01 -7.890472305771271122e-01 -7.911619469811275174e-01 -7.713442433509850593e-01 -7.832021780758963159e-01 -7.783881691575000872e-01 -7.815133824903987003e-01
5.800000000000000711e+00 -7.958657661354051616e-01 -7.663359213598058828e-01 -7.772901155242175619e-01 -8.386875727204372577e-01 -8.187881382667493435e-01 -8.160804155921049796e-01 -8.202923831404056454e-01 -8.165595530767338905e-01 -8.200045987501158873e-01
5.900000000000000355e+00 -8.009009804067488414e-01 -9.154550425827838733e-01 -8.134273185149291097e-01 -8.536681359867046570e-01 -8.501053139955878635e-01 -8.580882126425725120e-01 -8.513636270084470326e-01 -8.537751282886957283e-01 -8.534830716864243438e-01
6.000000000000000000e+00 -7.658176898213790995e-01 -8.771742782076922262e-01 -9.264299973086171924e-01 -8.905593425981266353e-01 -8.772130593189223502e-01 -8.887214907688782972e-01 -8.858216902356632616e-01 -8.844980936545080441e-01 -8.838553455173048246e-01
6.100000000000000533e+00 -8.688051934166908241e-01 -8.813873331959655166e-01 -8.751918945896937085e-01 -9.107010733088557464e-01 -9.180552486892934461e-01 -9.126104937357254476e-01 -9.158569962640347173e-01 -9.170744567352340226e-01 -9.148455836248873263e-01
6.200000000000000178e+00 -9.135805289203227098e-01 -9.105764914821810052e-01 -9.622502062750698526e-01 -9.578356071513857151e-01 -9.479318591780813152e-01 -9.408914512154349374e-01 -9.402826387361484795e-01 -9.427011733719075082e-01 -9.428045903679403983e-01
6.300000000000000711e+00 -9.655248385607905215e-01 -9.901997102568559361e-01 -9.642683038603651058e-01 -9.238774399573295160e-01 -9.552149627598262027e-01 -9.737249163992190981e-01 -9.686419177674151504e-01 -9.637821587561589132e-01 -9.659077007404676118e-01
6.400000000000000355e+00 -1.004717686370340202e+00 -9.001195153498482426e-01 -1.024563447954515150e+00 -9.966862597219156017e-01 -9.864769086865284864e-01 -9.944609953199331498e-01 -9.843694404975819046e-01 -9.872110408811112237e-01 -9.871743431850024120e-01
6.500000000000000000e+00 -1.077940779416092010e+00 -9.499610315285562656e-01 -9.929898902378742065e-01 -9.954251533074993663e-01 -1.016060275107715238e+00 -9.957568300090904323e-01 -1.007335076809606544e+00 -1.005799819831596720e+00 -1.006742289228985676e+00
6.600000000000000533e+00 -1.116690157995555044e+00 -9.488346416088067059e-01 -1.045355611658220774e+00 -1.017032585855166982e+00 -1.017215936339141091e+00 -1.023770182803689810e+00 -1.017580575273358878e+00 -1.018530518549350949e+00 -1.020273877434982213e+00
6.700000000000000178e+00 -9.340109981955468932e-01 -1.050353015983460203e+00 -1.034976000966227883e+00 -1.039198467985702701e+00 -1.025285825107669746e+00 -1.034160358368653831e+00 -1.035058322354209359e+00 -1.032451726601175235e+00 -1.033264653721146287e+00
6.800000000000000711e+00 -1.217229311117289825e+00 -1.108426995676585536e+00 -1.013368671563063206e+00 -1.040385799047060855e+00 -1.032071564409551057e+00 -1.048215349530856377e+00 -1.042111766321823563e+00 -1.043737880843903065e+00 -1.042101546726843075e+00
6.900000000000000355e+00 -1.055306202149648431e+00 -1.064964794268018711e+00 -1.054964616535284394e+00 -1.043415175230454794e+00 -1.032680569678442462e+00 -1.047311333741035133e+00 -1.049359979164712797e+00 -1.046512362889261638e+00 -1.047620024026630015e+00
7.000000000000000000e+00 -8.679072446838711485e-01 -9.524022779692018492e-01 -1.057605153550098320e+00 -1.043167504383198496e+00 -1.044965820731028172e+00 -1.060889720007132553e+00 -1.054577037482552271e+00 -1.052677360762624970e+00 -1.050537350796217018e+00
7.100000000000000533e+00 -1.169316404987994718e+00 -9.874232164629983544e-01 -1.045968372623369280e+00 -1.096157939889875088e+00 -1.061001991141885981e+00 -1.043406883619353076e+00 -1.056121879131041164e+00 -1.053096474249332504e+00 -1.051874922329069317e+00
7.200000000000000178e+00 -1.078444653367935491e+00 -1.211834082369330767e+00 -1.051055387461978130e+00 -1.032983499696469520e+00 -1.051211733804643167e+00 -1.042835436514097713e+00 -1.051410516470758560e+00 -1.046124605077511482e+00 -1.050406901286350614e+00
7.300000000000000711e+00 -9.659026866199273975e-01 -1.039495903469247695e+00 -1.056101457151872758e+00 -1.047043555119067104e+00 -1.044486925154860302e+00 -1.044327549500529528e+00 -1.046112402046196488e+00 -1.045499236934722687e+00 -1.047696657345865479e+00
7.400000000000000355e+00 -1.042214609459362284e+00 -1.022729612938813704e+00 -1.037357154786060720e+00 -1.019133101175775824e+00 -1.015747882334865793e+00 -1.036304083906080198e+00 -1.038434977571997875e+00 -1.039998057889044425e+00 -1.038455078700077250e+00
7.500000000000000000e+00 -9.899886635276564650e-01 -1.097226749788394740e+00 -1.012398237137074997e+00 -1.020261309756553603e+00 -1.039908549683491890e+00 -1.027164703868533868e+00 -1.035024283297905967e+00 -1.026012893650911861e+00 -1.030005524538519346e+00
7.600000000000000533e+00 -1.067308655664263473e+00 -1.044232752628185823e+00 -1.049399677011905840e+00 -1.038866088822177680e+00 -1.016667620278598694e+00 -1.018429276071766809e+00 -1.016771789920309921e+00 -1.020343169082974955e+00 -1.019126943725853440e+00
7.700000000000000178e+00 -1.066786695331717105e+00 -1.007560483191652922e+00 -9.927255101749159483e-01 -1.004857293934493967e+00 -1.013591504569957724e+00 -1.006597460152676815e+00 -9.987049101456018096e-01 -1.002159078538229720e+00 -1.005664228737463972e+00
7.800000000000000711e+00 -9.434089000374091816e-01 -9.243566115797483551e-01 -9.460849906566732859e-01 -9.922913593617282979e-01 -1.007145408702434963e+00 -9.871126135478535124e-01 -9.929702096795829380e-01 -9.916905691139952239e-01 -9.904742563782572562e-01
7.900000000000000355e+00 -9.228991799691885767e-01 -1.006996917775550893e+00 -9.394274299487200830e-01 -9.868174420113257073e-01 -9.822978093835486035e-01 -9.750771034099497969e-01 -9.773902901163694645e-01 -9.762250423522811360e-01 -9.760961463946223882e-01
8.000000000000000000e+00 -1.027800354991500020e+00 -1.035437932918429560e+00 -9.178954149139304519e-01 -9.753622310338844192e-01 -9.629704471519524578e-01 -9.522986078197591686e-01 -9.525406630105911487e-01 -9.607842928631183943e-01 -9.581991935742572020e-01
8.099999999999999645e+00 -9.442885917623421443e-01 -9.822097260806416097e-01 -9.279022935805620875e-01 -9.338222063229768555e-01 -9.484003417980111372e-01 -9.374709033464280195e-01 -9.386219393089866303e-01 -9.412371912019751319e-01 -9.410328206316495026e-01
8.200000000000001066e+00 -1.116469267315060243e+00 -8.774771605571815014e-01 -8.906590924529138587e-01 -8.996167169221609416e-01 -9.228233166227589601e-01 -9.259021366953550380e-01 -9.240058766019262348e-01 -9.236600101363150461e-01 -9.249432886456162572e-01
8.300000000000000711e+00 -1.015305865689509535e+00 -8.993476996152833802e-01 -8.834848070654458541e-01 -9.078165382173807307e-01 -9.046848354160779149e-01 -9.057717721856995974e-01 -9.059757529680758648e-01 -9.035919828130095643e-01 -9.047365182263914507e-01
8.400000000000000355e+00 -7.762725440497874052e-01 -8.318532739801249853e-01 -9.076039719157106278e-01 -8.963337338707045854e-01 -8.783761457591675592e-01 -8.867517585877092712e-01 -8.866689210902434226e-01 -8.878493973778389670e-01 -8.880337493756741418e-01
8.500000000000000000e+00 -8.041881073458253537e-01 -1.010729190987392334e+00 -9.144455052262201455e-01 -8.612239508952058697e-01 -8.690825508029511592e-01 -8.682453042545263955e-01 -8.728124609006441270e-01 -8.681277584093404220e-01 -8.700007347342123554e-01
8.599999999999999645e+00 -9.198448384715506299e-01 -7.633688283284834064e-01 -8.744105397941128732e-01 -8.640650468265250739e-01 -8.656179034312695419e-01 -8.486650108019100358e-01 -8.539536499234833267e-01 -8.501800934070493643e-01 -8.510953636270796041e-01
8.700000000000001066e+00 -8.678724739782167630e-01 -7.811597560599259360e-01 -7.994328158212182789e-01 -7.862265556821300683e-01 -8.365377428351083999e-01 -8.382172999444874595e-01 -8.325160303075342938e-01 -8.366201357884041068e-01 -8.353519088000430637e-01
8.800000000000000711e+00 -9.547070410111154759e-01 -8.929847257013542317e-01 -8.443973748565526405e-01 -8.498540104339441514e-01 -8.020904677461244692e-01 -8.163853108176369888e-01 -8.193808498072795432e-01 -8.198719467010996409e-01 -8.189610617467918408e-01
8.900000000000000355e+00 -7.996455814494816128e-01 -8.380921393970708344e-01 -8.091722145275286326e-01 -8.183530814671901021e-01 -8.076942627423550070e-01 -8.083242787048110500e-01 -8.078397696527208627e-01 -8.071034706291960736e-01 -8.054658771838703046e-01
9.000000000000000000e+00 -8.892063321972035750e-01 -7.535055003612943780e-01 -7.989729115183878960e-01 -7.927659572019913892e-01 -7.663913866457695567e-01 -8.010566325518830855e-01 -7.915698472965345678e-01 -7.924148320805709522e-01 -7.925916830495416399e-01
9.099999999999999645e+00 -7.141011956112232051e-01 -8.386756729123543419e-01 -7.482630833699122075e-01 -7.962441806960329771e-01 -7.733582898649323800e-01 -7.935994822311173147e-01 -7.814406845807168045e-01 -7.792899263852151037e-01 -7.807561325289633647e-01
9.200000000000001066e+00 -7.174181555637583196e-01 -7.091678994730334917e-01 -7.791342667382120668e-01 -7.537396384977713693e-01 -7.898228605574203476e-01 -7.741823295724521437e-01 -7.677444630409401283e-01 -7.736571683499918750e-01 -7.745318447545812557e-01
9.300000000000000711e+00 -7.457739429079771609e-01 -7.812649188705186321e-01 -7.524183343724848427e-01 -7.761006455059983322e-01 -7.524365568139625982e-01 -7.658785985386583617e-01 -7.633416761501816694e-01 -7.669814594447412759e-01 -7.663841451903045110e-01
9.400000000000000355e+00 -7.509885423744502297e-01 -7.944497213147138082e-01 -7.789293964196801756e-01 -7.483911967816784250e-01 -7.398805220607518329e-01 -7.710682518035125721e-01 -7.584515194547285510e-01 -7.607563099989611555e-01 -7.614807083325665360e-01
9.500000000000000000e+00 -7.519756492676912263e-01 -6.658087988557980230e-01 -7.067066839762934372e-01 -7.549911046369884859e-01 -7.285661086493504524e-01 -7.503004766174785622e-01 -7.591308700064351989e-01 -7.588691964376715893e-01 -7.603930601826909275e-01
9.600000000000001421e+00 -6.008889232519604162e-01 -6.788274602368964405e-01 -7.940197537714140941e-01 -7.924786144993378745e-01 -7.483830379114986275e-01 -7.554478930045587237e-01 -7.608778064244577921e-01 -7.592649639922824933e-01 -7.585144080354381257e-01
9.700000000000001066e+00 -7.017962536218090852e-01 -7.968293827290835463e-01 -7.685202732455941321e-01 -7.625722244819703732e-01 -7.792503224332122391e-01 -7.635069999061523394e-01 -7.590553344230392963e-01 -7.609446738288071499e-01 -7.614637898465685950e-01
9.800000000000000711e+00 -7.680042998905469709e-01 -7.519670622861662768e-01 -7.419030763175442633e-01 -7.510461289561970455e-01 -7.436047909295109282e-01 -7.530037285479678211e-01 -7.646835737358855800e-01 -7.661131521387687382e-01 -7.644733103805072538e-01
9.900000000000000355e+00 -6.777926564806147081e-01 -6.931406992212038043e-01 -7.990700834561583754e-01 -7.607195515847346989e-01 -7.650543955786696104e-01 -7.623821142844802168e-01 -7.709300652376525065e-01 -7.724936174180024873e-01 -7.738561043391399830e-01
1.000000000000000000e+01 -7.410239937891073270e-01 -8.672072703948445760e-01 -8.181028619915489131e-01 -7.930494413886312044e-01 -7.821297199500159003e-01 -7.798046024501135154e-01 -7.754679339380785574e-01 -7.818503668898346692e-01 -7.834302825006852489e-01
